District,Soil Color,Crop Type,Nitrogen,Phosphorus,Potassium,pH,Rainfall,Temperature,Fertilizer
Kolhapur,Black,Maize,45,52,49,6.445349934511129,1229.789505119497,23.35204912683212,Urea
Kolhapur,Clayey,Soybean,56,44,55,6.5604887925769635,1094.2097048904202,28.06466837834151,DAP
Satara,Black,Soybean,82,30,66,6.458210300561814,863.580919654522,23.42578987489211,Ammonium Sulphate
Satara,Red,Wheat,65,75,62,5.612524640939529,1242.6498927092757,30.926979521272877,Ammonium Sulphate
Solapur,Red,Pomegranate,50,49,37,6.443633870092453,1259.1283981896654,24.929467915726136,19:19:19 NPK
Sangli,Clayey,Grapes,88,77,69,7.298029598180259,443.92837826584747,27.022227447014394,19:19:19 NPK
Satara,Black,Cotton,27,47,40,6.398497965629684,1004.465898885443,29.417875998046306,Urea
Satara,Clayey,Grapes,45,56,50,5.762975309856515,1150.4043812106574,25.361727755224795,MOP
Sangli,Red,Pomegranate,44,50,20,6.855698015421872,1426.7075144468822,25.922607074562805,MOP
Pune,Black,Cotton,42,45,33,6.013161395583585,435.75942477220804,27.503436192931026,20:20:0:13
Satara,Red,Wheat,78,74,65,6.788484334431558,801.6140533554396,30.42313186402817,Ammonium Sulphate
Satara,Red,Pomegranate,77,46,44,5.958717015662147,818.7734994962248,27.677528909715768,19:19:19 NPK
Sangli,Red,Pomegranate,54,79,79,7.261875686764083,956.1242644177066,25.757014566248106,19:19:19 NPK
Sangli,Red,Sugarcane,91,56,46,6.448494533187658,1236.8702214329383,29.747298089947783,10:26:26 NPK
Satara,Black,Wheat,45,36,54,5.9019148024167105,1147.7772554670541,20.00015432063719,DAP
Sangli,Black,Cotton,69,50,47,5.707008154891984,1348.2608726079543,24.682573081135203,20:20:0:13
Solapur,Red,Cotton,39,47,60,6.0876507076668425,715.4139746023084,28.543939698733702,Urea
Satara,Red,Wheat,71,77,71,7.311017735295117,680.0082725335006,32.029050118909595,Ammonium Sulphate
Solapur,Black,Soybean,68,32,59,7.406549857074006,929.9807282356338,29.16131632712436,Ammonium Sulphate
Solapur,Clayey,Soybean,58,48,58,6.500623975328104,766.3795431939833,30.571376473157535,DAP
Satara,Black,Tur,58,76,44,6.811281111534393,1205.7956390770983,20.46881282823933,10:26:26 NPK
Sangli,Clayey,Soybean,41,24,56,6.468601974950539,846.6616894697349,26.464814127840153,DAP
Pune,Clayey,Sugarcane,76,47,60,6.683410041783497,1278.5592626440362,33.9625525071563,Urea
Solapur,Red,Sugarcane,76,52,67,6.263545440873836,869.2735117520865,26.086729598343858,10:26:26 NPK
Solapur,Black,Wheat,54,30,53,6.06655959306609,619.0979648658497,32.57193683109388,DAP
Satara,Black,Wheat,39,20,49,5.67861641904032,1384.6194482900219,32.754843062491986,DAP
Solapur,Black,Cotton,68,45,31,6.911127675682909,1127.4685941000996,34.52562701477091,20:20:0:13
Solapur,Black,Pomegranate,49,50,27,6.754687212867192,1208.2120534300398,28.033165363069372,MOP
Solapur,Black,Soybean,55,31,30,6.347959078270007,478.784311648234,25.109491703088352,Ammonium Sulphate
Pune,Clayey,Grapes,76,39,47,7.310795265491887,1292.0656620683194,22.31721593425089,19:19:19 NPK
Pune,Red,Sugarcane,40,47,64,6.797053102023893,971.7176590202504,24.770902031162013,10:26:26 NPK
Sangli,Black,Soybean,46,46,67,6.75422800635107,947.6521696411675,24.80892634793771,Ammonium Sulphate
Satara,Clayey,Grapes,74,44,38,6.61311320318093,1074.0731903489777,28.446946931063813,19:19:19 NPK
Solapur,Clayey,Grapes,89,51,43,5.863748563492049,1443.841425408743,26.98085847815839,19:19:19 NPK
Kolhapur,Black,Sugarcane,86,47,41,7.018096377263939,996.9326103793812,34.934757854856976,Urea
Satara,Black,Cotton,73,73,63,6.572827857344532,800.6861386052153,33.144816693332814,20:20:0:13
Satara,Black,Tur,58,77,34,7.369880375155729,974.1395205296443,26.84953534398599,10:26:26 NPK
Sangli,Red,Pomegranate,85,67,48,7.24413446273666,510.2595910677976,21.808911751783576,19:19:19 NPK
Satara,Black,Grapes,54,53,23,7.307035126415661,489.4017722672296,33.971407470589014,MOP
Pune,Black,Tur,42,51,39,7.307445494444475,1076.464122064593,23.52895781924514,10:26:26 NPK
Pune,Black,Pomegranate,52,58,48,5.72883514210328,1398.3697893571261,33.5916139133584,MOP
Satara,Black,Grapes,50,48,33,6.5045333792995095,878.5224104334131,24.765670592071444,MOP
Satara,Red,Maize,63,44,45,6.069971135083248,1185.5452653203024,22.235363652155286,Urea
Pune,Red,Pomegranate,44,50,78,7.1895578666769,1116.2819768956356,27.738722985682575,19:19:19 NPK
Satara,Black,Soybean,65,34,80,5.977056888735136,1115.3729216919744,33.08519764965796,Ammonium Sulphate
Kolhapur,Black,Tur,95,80,71,6.937966518807946,1141.3014329018856,21.746771569229274,10:26:26 NPK
Sangli,Black,Cotton,89,75,30,6.599500095549166,859.9307683533432,25.878768550899654,20:20:0:13
Pune,Black,Wheat,54,49,51,6.240561284028317,1462.5532752231315,24.538199131271977,DAP
Satara,Red,Sugarcane,85,38,60,7.498004961343635,1401.660234803726,27.96011537573766,10:26:26 NPK
Pune,Red,Cotton,42,47,47,7.44347501387531,922.7975756424502,27.951803654677008,Urea
Kolhapur,Red,Grapes,49,50,40,6.253697611466537,1252.1484409924828,31.638505704245006,MOP
Solapur,Black,Cotton,61,67,35,6.836535328669431,979.6322033097318,32.794831706578044,20:20:0:13
Sangli,Black,Grapes,57,49,29,6.998964225834053,1447.05967580537,27.53251974369564,MOP
Satara,Red,Pomegranate,56,55,41,6.244251910784763,754.3010250558275,26.99391532249547,MOP
Pune,Red,Pomegranate,49,48,37,6.979860272492197,841.4877301047636,25.991652982236776,19:19:19 NPK
Pune,Black,Cotton,64,72,78,7.352597557113624,865.759007151112,23.361446953088404,20:20:0:13
Satara,Clayey,Soybean,60,39,53,6.940407597401117,1214.9358552180838,25.078776260040986,DAP
Kolhapur,Black,Soybean,77,33,43,6.543023755235788,1315.204724745759,23.00156187788727,Ammonium Sulphate
Kolhapur,Clayey,Pomegranate,60,55,50,6.4865289182805235,1176.324825161925,23.48188206972526,MOP
Solapur,Black,Grapes,54,60,32,6.17349069464187,1305.199465268541,30.53988929976841,MOP
Pune,Red,Maize,85,44,43,6.181521097848438,899.1977263048477,22.86555082755051,Urea
Satara,Black,Wheat,32,41,42,7.4367319625137736,807.3182360540106,20.101703012967327,DAP
Solapur,Red,Sugarcane,43,55,52,6.578832512127597,884.728329000468,24.498597765743764,Urea
Sangli,Red,Moong,32,44,46,6.571740579347337,1345.8998656977874,29.172329132190256,DAP
Kolhapur,Black,Wheat,40,29,45,6.340706594560398,1192.6803893712656,24.372888483387037,DAP
Kolhapur,Red,Moong,55,47,45,6.590308538879596,1088.6691682861967,27.013844173964095,DAP
Pune,Red,Grapes,57,59,32,6.786239818062832,626.5550789054934,27.852971632552595,MOP
Pune,Black,Pomegranate,41,45,45,6.549164815411608,1494.7743608497617,34.63571209153147,MOP
Sangli,Black,Cotton,81,32,66,5.612578229680653,933.4051832217418,31.855445435841407,20:20:0:13
Satara,Clayey,Maize,68,58,55,6.749996549348491,689.5597630004124,23.679254570738696,Urea
Pune,Red,Moong,60,31,51,7.254124249812109,747.3412390284504,30.851214902417645,DAP
Pune,Red,Cotton,86,48,49,7.193689839193483,1106.187629613045,30.030598979383832,Urea
Satara,Clayey,Soybean,38,36,41,7.012821966512172,509.2372336452192,21.682694982540276,DAP
Satara,Red,Sugarcane,88,44,80,6.434620756953902,692.8170500537817,29.80867231452745,10:26:26 NPK
Solapur,Black,Cotton,69,46,41,6.746100713017252,1106.780886604663,21.35334588318577,Urea
Sangli,Black,Soybean,68,53,56,7.013864326437174,666.7894587803319,33.725767572993966,Ammonium Sulphate
Pune,Black,Tur,72,40,65,6.992490211044806,956.8118734913829,33.367805957528745,10:26:26 NPK
Solapur,Black,Cotton,81,33,65,7.483552438670091,1361.3586224904961,24.9224065396657,20:20:0:13
Kolhapur,Clayey,Grapes,50,60,27,5.905712288099965,478.4720700558743,34.33447032550053,MOP
Kolhapur,Clayey,Grapes,60,40,47,7.144267046714467,878.7576154719425,30.35088128676388,19:19:19 NPK
Pune,Black,Cotton,50,61,71,5.97081626846139,1195.9908675195757,20.04299758684834,20:20:0:13
Pune,Red,Pomegranate,74,56,55,6.2728536884257995,630.0419431830297,23.8317066105741,19:19:19 NPK
Sangli,Clayey,Soybean,48,36,56,5.720507527947754,805.3561758422827,28.906916044106833,DAP
Sangli,Black,Wheat,44,24,43,7.147178538207708,470.0740589854629,23.03388283325312,DAP
Solapur,Red,Sugarcane,40,44,45,6.018705974404186,573.524227058205,20.481806410040633,10:26:26 NPK
Kolhapur,Clayey,Soybean,47,36,58,5.990045342785415,960.6481084900798,23.1759120247524,DAP
Satara,Red,Sugarcane,43,63,61,5.789830927542746,582.5951711388857,31.40893578763726,10:26:26 NPK
Sangli,Red,Wheat,45,35,36,5.805428285283886,1239.8439367722804,34.44615141137204,Ammonium Sulphate
Kolhapur,Black,Tur,51,72,80,7.294203357513483,720.3095959615075,27.42082317158816,10:26:26 NPK
Pune,Black,Cotton,73,50,67,7.346464589183842,1495.1277310090366,33.69513284997519,20:20:0:13
Kolhapur,Black,Cotton,69,33,66,5.818981092380732,1416.5575479898703,21.101890187957224,20:20:0:13
Kolhapur,Red,Grapes,51,46,32,6.263019646894496,530.6690489624175,34.71586363508855,MOP
Pune,Red,Sugarcane,78,80,76,7.164119782339509,1077.3661288007702,21.50772925569113,10:26:26 NPK
Kolhapur,Black,Wheat,35,27,60,6.471299091730467,1428.538581973892,25.788083170170907,DAP
Kolhapur,Black,Wheat,30,25,54,7.491297128403759,411.8112560378674,32.801365192577876,DAP
Solapur,Clayey,Grapes,73,48,47,7.030996277976117,485.62381202235224,30.23375890145188,19:19:19 NPK
Satara,Red,Moong,46,30,60,6.334967822899021,1149.7507128815637,24.357749911920134,DAP
Pune,Black,Tur,47,64,43,6.171458399659235,462.4933181695877,21.288885494011538,10:26:26 NPK
Solapur,Clayey,Grapes,64,45,56,6.588371399991845,468.70411416514094,23.600652235075025,19:19:19 NPK
Pune,Clayey,Soybean,60,43,47,7.320060481950951,1462.5126753703114,31.875272444276284,DAP
Pune,Red,Wheat,64,65,62,6.235811696713464,1220.8633103385364,23.328368120609664,Ammonium Sulphate
Solapur,Red,Sugarcane,97,47,45,6.286220955795889,712.0622941765766,26.603762939535137,10:26:26 NPK
Satara,Black,Wheat,50,38,58,6.277573679681803,1454.743004992397,24.591785147565233,DAP
Kolhapur,Red,Sugarcane,48,41,48,6.6653586080274305,411.6486536997242,32.73745060712202,Urea
Pune,Clayey,Grapes,73,33,49,6.693892937174067,1141.7265226408351,30.943761423893505,19:19:19 NPK
Kolhapur,Clayey,Grapes,51,30,53,7.3413342383371685,1218.1407169046113,22.636462168736507,19:19:19 NPK
Solapur,Clayey,Grapes,91,38,63,5.654607600811735,980.1986504595135,30.408407180667957,19:19:19 NPK
Kolhapur,Black,Tur,43,44,34,5.6420765120472955,819.3219879561307,26.671108173315623,10:26:26 NPK
Sangli,Clayey,Soybean,45,48,58,6.9980781311786515,1059.5679828505183,24.975242388132013,DAP
Kolhapur,Black,Cotton,87,54,58,5.826889238570673,635.3053975367649,22.40599048778269,20:20:0:13
Solapur,Black,Soybean,98,55,53,7.380987738700007,481.0462202787483,21.70162791677513,Ammonium Sulphate
Satara,Black,Cotton,55,45,43,5.505598358385479,461.2128712787743,21.904613131312978,Urea
Satara,Clayey,Cotton,31,57,41,6.311702917061279,1009.2037529083234,28.356558131492434,Urea
Satara,Red,Moong,48,35,41,6.449608925817166,542.5782543438069,25.547627402535234,DAP
Pune,Black,Tur,87,41,42,5.677057795262608,454.6965134321823,34.595591264862236,10:26:26 NPK
Satara,Clayey,Grapes,60,63,30,7.111282869713366,446.46242477146296,32.12976560527963,19:19:19 NPK
Sangli,Red,Pomegranate,92,43,40,6.419575786303,928.0379419911711,26.826700258917764,19:19:19 NPK
Sangli,Black,Tur,41,57,49,6.931940635461194,1314.0106918804242,33.586448013378615,10:26:26 NPK
Sangli,Red,Maize,53,56,46,5.999509641109993,678.5326315171392,26.392041607072947,Urea
Pune,Black,Tur,65,53,74,6.82874672021824,554.4172049092232,20.458859476966403,10:26:26 NPK
Sangli,Black,Wheat,56,30,41,5.545297358999623,1413.6152723295093,34.398555283756394,DAP
Satara,Clayey,Grapes,91,65,80,6.601322307694329,832.6048185898737,27.636827367922194,19:19:19 NPK
Pune,Clayey,Grapes,55,35,40,5.8316468446059675,1254.8416088101208,28.24229489340936,19:19:19 NPK
Kolhapur,Red,Wheat,53,43,52,6.21977652243907,1461.4522993986277,25.823710948275362,Ammonium Sulphate
Satara,Clayey,Cotton,45,45,40,7.210276965868274,1066.3971697708175,21.24124198063773,Urea
Satara,Black,Wheat,45,34,50,5.521596370194837,480.99011582199773,25.761408972584817,DAP
Satara,Black,Soybean,88,34,39,5.959718796878573,1117.2556183835359,26.857612785974226,Ammonium Sulphate
Solapur,Black,Grapes,60,53,47,6.811013488861281,614.8416977426757,27.68908779475404,MOP
Kolhapur,Clayey,Grapes,41,49,29,7.296342892772786,452.4517375279264,27.615155615611105,MOP
Solapur,Black,Wheat,43,31,42,6.752408684497648,857.2915204226754,30.29437002521205,DAP
Kolhapur,Red,Grapes,46,41,28,5.530735490500749,1462.8583692399943,20.994265869457116,MOP
Pune,Red,Grapes,58,51,41,6.590380121637125,1362.3154590871195,23.137468492195588,MOP
Kolhapur,Black,Wheat,48,47,60,7.357661893636001,974.0473761367828,24.023216025901103,DAP
Pune,Black,Tur,56,66,73,7.481471729014555,639.7857665046951,32.42439360067499,10:26:26 NPK
Satara,Clayey,Maize,74,43,40,6.495401435493387,1373.0639352128208,20.55852611284513,Urea
Kolhapur,Red,Pomegranate,60,51,60,6.676334782923114,1138.4735778716392,26.394751391769088,19:19:19 NPK
Pune,Clayey,Grapes,67,45,31,7.477971567571382,1413.5790155643774,33.051757003044585,19:19:19 NPK
Pune,Black,Maize,64,55,51,6.24107972927958,831.3559179072785,32.0157809163656,Urea
Satara,Red,Sugarcane,64,37,56,5.881062914132662,1046.277300755578,25.717834954036558,10:26:26 NPK
Solapur,Black,Maize,45,53,52,6.655004060718877,1254.5533319011124,29.065993569927286,Urea
Kolhapur,Black,Soybean,57,64,53,6.674087181470424,920.97928923944,22.581740140022077,Ammonium Sulphate
Sangli,Red,Wheat,72,77,51,6.246546191511221,1342.5998369712406,28.489943448794264,Ammonium Sulphate
Pune,Black,Soybean,70,59,52,5.815324304795075,1381.1286696577033,29.106262447703664,Ammonium Sulphate
Kolhapur,Clayey,Soybean,51,20,44,5.952766428321253,513.5251912417434,20.711374193730716,DAP
Solapur,Red,Moong,57,27,57,6.713418902820382,1169.8832702908244,25.19708379376427,DAP
Solapur,Red,Moong,44,23,48,5.796917219306809,427.2959429508851,30.56362412423603,DAP
Solapur,Black,Cotton,91,45,72,5.559664651790702,1076.9769251196844,26.0375614549676,20:20:0:13
Kolhapur,Black,Cotton,85,67,53,7.310769651131139,890.7112236422765,24.61607321145998,20:20:0:13
Pune,Clayey,Pomegranate,43,43,27,7.113331868522087,888.7866178454743,21.5831480416763,MOP
Sangli,Black,Tur,81,60,30,5.968525711872568,444.3361200570464,31.409049170057678,10:26:26 NPK
Solapur,Clayey,Soybean,54,42,47,5.716643211339536,827.6117449488036,20.965205274101905,DAP
Kolhapur,Black,Tur,40,40,63,6.530967751294125,767.1790412952389,34.42139133379778,10:26:26 NPK
Sangli,Black,Soybean,100,74,51,5.932061446283042,674.4513048507918,26.56284179863391,Ammonium Sulphate
Pune,Black,Wheat,31,44,50,5.860964945900388,799.1051556965135,30.131542684839506,DAP
Solapur,Black,Tur,82,70,76,5.646145356225949,1433.657126830819,31.500451496412595,10:26:26 NPK
Sangli,Red,Moong,32,33,53,6.069088399764899,1241.11692925864,24.903364340918486,DAP
Satara,Black,Grapes,43,40,21,5.661591952654348,1061.8407816797549,32.83304020861624,MOP
Solapur,Red,Wheat,95,36,64,5.504736522043391,1435.7378554225281,31.38931620231018,Ammonium Sulphate
Kolhapur,Black,Grapes,43,45,46,6.454125955421925,1333.4391896686564,21.671393041760215,MOP
Pune,Red,Wheat,48,68,69,7.4018277279374605,1126.5145516756952,26.373673985916806,Ammonium Sulphate
Solapur,Black,Maize,38,59,59,7.491726092127398,1050.237795751229,23.662778639399573,Urea
Pune,Clayey,Grapes,53,72,80,6.938570170870234,450.6422858718561,21.00839937099342,19:19:19 NPK
Pune,Black,Soybean,52,43,51,7.257487255861445,1037.8964655586378,31.106699109649256,Ammonium Sulphate
Satara,Black,Wheat,52,30,43,7.05054106270785,1405.8246044510493,25.96421918721247,DAP
Pune,Red,Pomegranate,54,42,39,7.314375959080268,910.116246550724,32.457495315887726,MOP
Solapur,Black,Sugarcane,88,53,60,5.806438414559559,1373.7888109836995,23.18705309993194,Urea
Pune,Black,Pomegranate,51,55,36,6.485096872624551,830.5389042290549,24.648162442228426,MOP
Solapur,Red,Sugarcane,49,75,52,5.994336923937854,497.61124619869577,23.201445496447445,10:26:26 NPK
Solapur,Red,Grapes,47,51,42,7.1918567347697016,791.8316350840278,34.1647763897693,MOP
Kolhapur,Red,Wheat,88,76,60,6.145028266208078,498.030755085878,22.394030639466664,Ammonium Sulphate
Pune,Clayey,Soybean,39,29,50,5.980260869239158,617.676682416665,29.118383865331857,DAP
Pune,Black,Grapes,51,57,47,6.86776831867239,1396.8927501378503,28.10043979178093,MOP
Solapur,Clayey,Grapes,66,50,53,6.953212714885624,570.9831649842121,26.59193082384173,19:19:19 NPK
Pune,Black,Soybean,62,55,75,5.894800112318284,400.6463717703146,25.556743799733187,Ammonium Sulphate
Pune,Black,Tur,45,59,52,7.328579684962546,1414.2509219650424,30.275415933235656,10:26:26 NPK
Kolhapur,Black,Maize,22,48,55,6.966052632486548,1484.7082115256276,20.7931014283659,Urea
Kolhapur,Black,Wheat,38,36,59,6.800712253678484,1054.1666003752698,21.582349361426836,DAP
Kolhapur,Black,Cotton,52,46,53,7.3125914310176805,581.934359311769,20.37456403367796,Urea
Pune,Red,Wheat,100,54,76,5.704657702920624,493.3387024663363,30.05815593107517,Ammonium Sulphate
Kolhapur,Black,Pomegranate,46,60,48,6.656365961298675,659.8500094860098,34.70858192202118,MOP
Sangli,Black,Tur,87,64,50,7.163361298226645,615.0711749533676,21.954589175643278,10:26:26 NPK
Kolhapur,Red,Sugarcane,81,66,70,6.574469674609659,432.51147857964617,32.904441816269944,10:26:26 NPK
Kolhapur,Red,Pomegranate,83,30,45,6.953750920817912,970.0220365538876,30.057381779873108,19:19:19 NPK
Sangli,Black,Wheat,36,33,52,7.427306157069792,610.2950425302869,32.596200712820405,DAP
Sangli,Black,Pomegranate,45,53,50,5.930725552605748,1024.1734041562986,23.807978490945565,MOP
Pune,Red,Wheat,84,75,43,7.261115826119754,1206.5652868186482,24.60415408642264,Ammonium Sulphate
Kolhapur,Red,Sugarcane,34,60,45,6.200643809402649,455.0248099569036,22.56281898290375,Urea
Kolhapur,Red,Cotton,62,52,47,6.8650648159393,738.2583484587007,30.793165577436387,Urea
Sangli,Black,Cotton,77,59,57,5.632151506222936,679.2971347195445,24.56847388571017,20:20:0:13
Pune,Black,Tur,53,40,72,7.2548409892770716,818.9566385093838,24.48815360263464,10:26:26 NPK
Solapur,Black,Wheat,32,32,44,7.3616675716913385,1124.1350523770147,23.533155758215003,DAP
Pune,Black,Cotton,81,58,61,7.313994357867597,1264.5814118110875,27.6216972263481,20:20:0:13
Kolhapur,Red,Wheat,75,45,31,7.464462693204499,1403.9724718564928,25.624362764559617,Ammonium Sulphate
Sangli,Red,Sugarcane,76,43,70,5.9456995514573165,847.926195700735,26.57003575897422,10:26:26 NPK
Kolhapur,Clayey,Grapes,93,47,61,6.760400505173793,522.9227130097946,30.984523133446192,19:19:19 NPK
Sangli,Clayey,Soybean,42,24,59,6.864739565583085,1146.131676766674,34.012134310948205,DAP
Sangli,Red,Moong,45,22,45,6.007675656996753,1214.7611792033872,24.11611725875634,DAP
Satara,Red,Pomegranate,68,34,79,7.255337805323453,598.7537043759041,25.513821606415107,19:19:19 NPK
Kolhapur,Red,Moong,42,49,44,6.0634823127765936,1366.9458353161513,24.774867652776983,DAP
Sangli,Black,Sugarcane,75,54,53,6.82606796837484,462.28163156538506,24.703884415153322,Urea
Solapur,Clayey,Soybean,31,41,47,5.551224977022735,1029.9350977746499,27.816691542492514,DAP
Solapur,Clayey,Cotton,85,53,43,6.988272442722439,681.001523839709,21.92851587440405,Urea
Kolhapur,Red,Sugarcane,68,46,75,7.380679551642753,652.4315268500541,24.483922378474574,10:26:26 NPK
Kolhapur,Red,Moong,30,28,54,6.744806548443248,831.2901197253634,20.45147185948023,DAP
Kolhapur,Black,Soybean,55,36,35,7.368118230976644,1329.5312469975418,31.08772209432947,Ammonium Sulphate
Pune,Black,Grapes,44,55,23,6.6901391614527785,768.9010698678853,20.37919443642565,MOP
Satara,Clayey,Cotton,46,55,42,6.106934337887031,876.904756089438,31.97992491654818,Urea
Sangli,Red,Grapes,54,55,42,7.21081890152346,746.3470512498072,31.218317157368137,MOP
Solapur,Red,Moong,58,31,45,5.86681117284508,1438.228883412772,33.340496267925374,DAP
Kolhapur,Clayey,Pomegranate,40,44,35,5.870679859410457,870.721594314582,24.694174036007674,MOP
Satara,Black,Maize,80,58,45,7.2825471320649955,821.8060334497254,33.00364719652299,Urea
