District,Soil Color,Nitrogen,Phosphorus,Potassium,pH,Rainfall,Temperature,Crop
Pune,Black,83,43,44,7.135186498402382,512.1085977239278,34.408541758904065,Jowar
Satara,Clayey,89,49,30,6.028630160105691,1872.8955276827858,25.2371222242114,Rice
Kolhapur,Red,75,34,49,6.341431132017847,683.047389608499,30.62541765845223,Pomegranate
Solapur,Black,87,42,40,6.941885129155889,533.6196040991045,26.644677528941873,Jowar
Pune,Red,89,47,34,6.772617549509614,429.26710357070624,16.315270173961395,Wheat
Satara,Clayey,44,41,55,6.531816813129212,561.0081122819063,22.77445155541853,Maize
Kolhapur,Clayey,95,54,39,6.971905214864837,2306.3032955212607,20.362139449637812,Rice
Kolhapur,Black,120,79,90,6.691053384522771,786.4803569274475,26.87817602109583,Cotton
Pune,Black,112,83,106,6.840996507109982,652.8295004418183,28.871340246982342,Cotton
Solapur,Clayey,84,51,45,6.363358471744604,2468.5016758736174,29.300116937657627,Rice
Pune,Clayey,41,51,60,6.827194896398085,810.8923038188284,29.077095622792726,Groundnut
Solapur,Clayey,45,60,57,6.636234429872167,519.8694881322508,24.923607365872552,Maize
Kolhapur,Clayey,64,50,31,6.477442968892203,1634.5497789021185,25.178850640726523,Rice
Pune,Black,149,74,116,6.270865393401935,867.1068062165923,26.38797954452506,Cotton
Satara,Clayey,82,34,52,6.776587939994208,559.9897135924336,21.088762081253012,Maize
Sangli,Black,68,58,40,6.363192408174688,484.17970351425674,20.71142251400127,Wheat
Sangli,Clayey,82,44,48,7.086966142412813,2783.5426584420265,24.482445179266033,Rice
Sangli,Black,108,69,113,6.461458113984409,1920.3602442258943,30.700208533131995,Sugarcane
Satara,Black,137,75,104,6.884628398776124,666.8611753809788,29.499131041997288,Cotton
Satara,Red,86,50,50,7.279998232935828,533.9546776772886,26.857240458015607,Jowar
Solapur,Black,102,69,119,7.147414377446716,774.3517055917371,31.058742411621104,Cotton
Satara,Black,52,51,45,6.7415242267912,931.5026632035795,24.37891905406044,Soybean
Kolhapur,Clayey,67,44,42,6.204586362732061,2883.357267241481,24.46469092203353,Rice
Solapur,Black,141,89,80,6.05827288105014,775.4744572162988,33.68428730172328,Cotton
Pune,Black,110,70,119,6.61077071581815,2136.7056014997393,34.37983048041984,Sugarcane
Kolhapur,Black,47,34,35,7.427649336297327,785.5737300696268,26.62168802881596,Tur
Pune,Black,72,41,40,6.411341303091718,731.6691994752344,18.452817715297385,Wheat
Solapur,Red,68,41,57,7.348418910215159,599.8645233349527,22.32703781541277,Grapes
Kolhapur,Black,40,30,58,6.746529453064271,894.9179581899657,29.86260661356865,Soybean
Pune,Black,45,37,36,6.80992171983157,767.4631393818565,31.015732398864593,Grapes
Sangli,Black,86,34,57,6.296674731552564,701.9957707724803,21.705935228323845,Maize
Satara,Red,92,40,47,6.443207835984377,577.6272229438832,23.42958629156757,Wheat
Solapur,Black,47,58,41,7.037273328134682,752.5704088018301,28.87963222799415,Soybean
Pune,Red,62,42,39,6.142327454904277,459.4243548648015,32.69297077454057,Pomegranate
Kolhapur,Red,75,54,47,7.376044932340475,731.5767825155749,24.36618459924769,Maize
Satara,Clayey,63,51,30,6.551888292679168,670.733162467994,25.14630169224038,Maize
Satara,Reddish,49,38,45,6.843908022289345,509.04181447769986,35.48445574218913,Pomegranate
Satara,Black,126,72,104,7.200540027336054,1721.4924381098333,34.889457037652654,Sugarcane
Sangli,Black,69,53,37,7.0701222853232775,760.5406902676974,24.098893521052887,Wheat
Pune,Black,47,41,36,6.314337641291917,707.92462613213,26.50183379454268,Maize
Satara,Black,86,35,56,7.001298195995571,689.7927163287522,27.66944451667878,Soybean
Kolhapur,Reddish,89,52,37,6.716077602206414,564.332406236191,32.58545936415659,Pomegranate
Pune,Black,64,39,44,6.170125312898809,611.7090962908334,25.59462778966567,Soybean
Solapur,Black,69,51,52,7.0565783524737515,608.6295780871238,27.410298348284424,Soybean
Sangli,Clayey,133,72,91,6.2058615244593405,2411.697695715835,33.53189239669489,Sugarcane
Satara,Red,74,32,37,6.736331310393248,830.273009808579,31.642330960249808,Grapes
Sangli,Red,63,50,36,6.263851692379538,674.3930686742749,22.776843741211138,Wheat
Kolhapur,Red,65,58,31,7.200184565756035,464.2198974600452,24.27064428103146,Wheat
Satara,Clayey,64,34,39,6.2586451961998,749.5451052596968,27.965147153891426,Maize
Sangli,Red,62,57,46,7.044690502547807,795.7715643391964,24.735852170074267,Maize
Sangli,Clayey,55,47,51,7.273879749811273,664.4482216103761,21.580922336067335,Maize
Pune,Black,51,39,51,6.400482581893177,807.0793479284062,24.799840231200598,Soybean
Sangli,Red,58,54,57,6.376817986985227,707.374996736431,27.179855333985447,Maize
Satara,Black,81,57,39,6.726788156789715,606.5454494674815,23.595737156576803,Wheat
Satara,Clayey,84,33,38,7.118845143673607,692.4536529204895,28.58929000939796,Groundnut
Sangli,Black,54,58,49,7.005779395798462,445.3897373236505,34.27391526252474,Jowar
Satara,Black,58,35,47,7.069297802984051,817.3515396231916,28.463405914733876,Soybean
Sangli,Black,62,48,60,7.069345392125527,952.2726079540332,23.455096990323696,Soybean
Sangli,Black,147,90,103,6.742930680468285,739.4474852327359,25.428976455414617,Cotton
Solapur,Red,85,48,30,6.1141960888340865,644.1459845290183,20.201760023817183,Wheat
Pune,Red,78,58,33,7.462114949192948,631.7932107511575,27.12160397966719,Pomegranate
Solapur,Red,85,57,38,6.633787414417517,605.6487687096449,35.87228719904894,Pomegranate
Kolhapur,Red,55,58,37,7.441175349949651,422.0645667090782,34.15267676892755,Pomegranate
Solapur,Red,52,40,37,7.49194046259615,938.4029366145953,27.235213779661386,Groundnut
Sangli,Clayey,139,61,80,6.706095300238378,1619.1806398529257,33.13285965494799,Sugarcane
Pune,Black,105,90,92,6.486452633294428,917.1605556900448,31.067305636053433,Cotton
Satara,Black,103,66,113,6.0754147259515285,1924.9901192303703,34.46776104086598,Sugarcane
Satara,Clayey,137,67,102,6.817206734856837,1963.8627042886064,33.57237961408261,Sugarcane
Pune,Black,72,48,41,6.861788242511663,634.9780551945278,26.29841316233677,Grapes
Solapur,Clayey,122,82,87,7.127806917675336,1511.688759717889,34.202542920301624,Sugarcane
Pune,Black,65,44,50,6.589122207755448,644.9364034754635,22.23747826170949,Wheat
Sangli,Black,57,39,51,6.643190972952759,953.6759223074482,26.51020138359634,Soybean
Satara,Black,67,46,34,6.514993386049482,704.3768133764382,17.73523948190612,Wheat
Solapur,Black,77,30,50,6.271399068401575,617.178680355275,22.68418438951724,Tur
Solapur,Clayey,88,58,45,7.284003947475341,2863.372506908403,22.393152497853013,Rice
Sangli,Red,83,56,38,6.703835114601404,806.7972719799573,23.301040286348677,Tur
Pune,Black,70,36,30,6.0474719210892225,713.5181395802767,20.4242639769665,Maize
Kolhapur,Clayey,80,45,44,7.065971782835669,2159.529741517535,20.63738570089928,Rice
Satara,Clayey,78,45,51,6.866056269962237,867.7728031078971,20.582184235787143,Groundnut
Sangli,Red,84,59,33,6.849818916033993,672.2498010351123,28.08806420347805,Pomegranate
Kolhapur,Black,81,50,47,6.030902886323313,597.4836374901713,22.81304431190112,Maize
Pune,Red,78,53,58,6.385907962750009,583.5874685984255,20.971575270506644,Maize
Pune,Red,54,36,53,6.511222356105385,535.8118570593731,22.194218758859108,Tur
Kolhapur,Red,93,56,35,6.82852449185233,714.5820380176988,20.57550067450887,Wheat
Solapur,Black,57,42,59,7.290904388031232,627.1626163127047,29.94679681624099,Maize
Sangli,Clayey,97,54,35,6.540183039246163,2814.3023215276844,24.2582525076375,Rice
Sangli,Black,117,61,97,6.880887345112452,829.3690986282118,31.872390184558565,Cotton
Sangli,Black,61,34,32,7.229280268193285,700.1838363777441,21.141827013276362,Soybean
Kolhapur,Black,131,68,99,7.3321650786974635,698.9314390236261,27.753026532339213,Cotton
Solapur,Clayey,138,79,104,6.540879504928867,2035.352866075178,26.739505566437998,Sugarcane
Solapur,Clayey,73,43,44,7.333999604731391,2761.8196878509334,20.109555691064816,Rice
Sangli,Reddish,68,45,41,6.8783656541794445,600.4219880200235,26.885845136054563,Pomegranate
Satara,Red,50,59,38,7.330667480767161,853.3378216780311,34.59519123896624,Grapes
Solapur,Clayey,78,53,35,6.630025312013357,2826.210432107874,22.51045180717337,Rice
Sangli,Red,53,52,40,7.4033420437057575,865.5591346911176,25.412491902860168,Maize
Sangli,Black,83,30,49,6.5960610806805775,947.9938254968466,20.54985579392104,Soybean
Sangli,Red,66,57,35,6.359911975304732,578.7094659955851,20.65361369060238,Maize
Kolhapur,Red,44,41,55,7.342415873768532,489.7223574021051,25.036736239130015,Pomegranate
Satara,Black,70,44,37,6.132275264335609,497.9565118699776,17.878950894899088,Wheat
Solapur,Clayey,150,79,88,6.175077838432041,1722.2367367594072,33.16375939462052,Sugarcane
Kolhapur,Clayey,58,33,55,7.176292395554108,921.9212089607847,21.898495064015563,Groundnut
Pune,Black,70,52,49,6.300069570349267,469.1876498974359,24.32744566653163,Wheat
Kolhapur,Red,63,47,35,6.345314180238401,631.7408936557879,17.07807076605993,Wheat
Satara,Clayey,67,31,35,6.450996668161146,783.724491409555,22.488009858417573,Tur
Sangli,Clayey,41,53,40,7.414611422201456,961.6387448572334,24.476745534936477,Groundnut
Kolhapur,Clayey,84,46,36,6.0284004992963105,2413.017918529934,27.246887071195836,Rice
Solapur,Black,86,44,46,7.124996500812206,660.8106677478582,28.601602862683837,Soybean
Pune,Black,130,80,100,6.453964894000818,712.1399763813039,27.33520870818922,Cotton
Sangli,Red,55,53,32,6.79065058077928,573.7431668768768,34.24643421886712,Jowar
Solapur,Red,74,45,54,7.457241971375066,944.1199169992713,24.59421960585896,Groundnut
Pune,Black,129,69,120,7.20496868435718,2470.1171889151956,26.86854393144749,Sugarcane
Solapur,Black,42,44,36,6.42910016352406,993.1423901813641,29.66986827657567,Soybean
Sangli,Clayey,44,53,49,6.2552030155676945,905.8560049651348,21.603271833240786,Tur
Kolhapur,Red,49,45,34,7.484338517682491,621.3428015390424,22.04353485226898,Tur
Pune,Clayey,87,30,60,7.213416491471705,619.7235104849087,27.186457289059348,Maize
Sangli,Clayey,75,52,47,6.932420621116429,2331.7204931516203,26.223080168431988,Rice
Kolhapur,Black,50,60,51,6.520898756795491,822.09879677559,24.666016976837554,Tur
Pune,Clayey,62,35,49,7.274662933786341,779.541851127225,25.879090439313913,Tur
Sangli,Black,42,50,58,6.148628220922201,978.206512360271,21.209755130186377,Soybean
Sangli,Black,78,42,31,6.77996499706265,818.4275055610847,21.886763972083422,Maize
Satara,Reddish,42,53,30,7.33901244568414,583.3080009400397,32.098188866333,Pomegranate
Pune,Black,76,55,31,6.872854717963678,895.9076619757382,21.490775454743066,Tur
Pune,Red,57,60,49,7.256298110062637,569.0190936316317,25.82262849890041,Jowar
Kolhapur,Black,85,39,52,7.287886285199823,786.8790792125089,20.526420648932984,Groundnut
Solapur,Red,46,31,54,7.0042405680589095,502.0272154974654,37.74823032821436,Pomegranate
Solapur,Red,46,47,33,6.58668773389023,679.0193588637917,22.25599282929513,Maize
Sangli,Clayey,107,61,90,6.11678201341426,2288.1032845742275,28.95048274432331,Sugarcane
Solapur,Red,64,59,45,6.4274283865812,568.5951799615513,18.979522236730794,Wheat
Sangli,Reddish,77,36,41,7.254453102861509,488.9032463758829,29.309316622491984,Pomegranate
Kolhapur,Clayey,60,50,47,6.028928338136007,1650.0781814893267,25.913672900777158,Rice
Pune,Black,107,62,115,6.290597684419528,2148.782981484259,27.876993236815174,Sugarcane
Sangli,Reddish,52,57,33,6.346347126963517,441.7692377757658,27.01821688836437,Pomegranate
Satara,Red,75,56,57,7.346143300183141,542.7737523513749,29.356768882868167,Jowar
Pune,Black,90,55,46,7.397416967501808,568.8800179907519,18.017320075950472,Wheat
Satara,Clayey,65,49,59,6.355918985281911,830.8740864453259,23.737076125218525,Tur
Kolhapur,Clayey,87,40,42,6.961794527137235,854.383850466535,21.603172119990624,Groundnut
Kolhapur,Clayey,103,81,94,7.420333195913813,1655.4884037110987,29.36970965121874,Sugarcane
Pune,Red,88,58,40,6.170618406914226,717.8260372075729,23.872551903581623,Grapes
Solapur,Black,139,62,83,6.4228935253544295,756.2563138211984,30.983541569477516,Cotton
Satara,Black,133,64,89,6.554974473485434,1593.5908024934736,33.59954839846223,Sugarcane
Sangli,Clayey,96,55,31,7.235881620023644,2755.3879865919553,20.72706363577203,Rice
Satara,Red,95,54,30,6.198697734067671,565.4537406201226,23.36534746324189,Wheat
Solapur,Clayey,64,52,52,6.091894041325804,816.4443771493377,28.29250651946303,Tur
Solapur,Red,72,48,41,6.331525613563442,769.4758448006876,24.445549352201535,Groundnut
Satara,Clayey,69,46,30,7.413837240959502,2977.2142901920724,21.741811925189165,Rice
Solapur,Black,65,39,54,6.014909709293093,967.813668077843,20.978735194485193,Soybean
Pune,Red,78,34,34,7.065025711564198,512.753873711826,30.622745894355745,Pomegranate
Solapur,Clayey,68,51,46,6.200068488074623,2166.96169588498,28.208102338298602,Rice
Kolhapur,Black,86,41,59,7.4695443129917845,786.2856180341073,23.836335477819706,Soybean
Kolhapur,Black,91,54,33,7.2570228709032945,791.2775455244152,23.058754160035516,Wheat
Sangli,Red,100,47,34,7.268294992494205,424.3009263536027,21.398785818473993,Wheat
Solapur,Black,88,47,59,7.4283046049221975,691.4800273801411,27.23927033216909,Maize
Sangli,Black,117,70,101,7.094035197971563,1736.2683448266841,29.602433953149053,Sugarcane
Solapur,Clayey,120,81,87,6.815269005677907,1755.8747591001677,34.3884649506605,Sugarcane
Satara,Black,58,53,34,7.232715203519623,519.4701110704332,24.911548406525206,Grapes
Solapur,Red,46,37,52,6.479955802571965,510.58478052009673,26.43592372780369,Tur
Sangli,Black,137,66,94,7.183472651955468,669.7098722978105,30.760580016361935,Cotton
Satara,Black,82,59,48,6.828085285206993,669.3952695997217,23.482002512992867,Soybean
Satara,Black,44,32,51,7.20818936163994,588.6692097645373,24.40269315431861,Grapes
Kolhapur,Red,48,45,30,6.07746440411843,549.5986795056634,28.898654669727165,Grapes
Solapur,Clayey,50,42,42,6.306570001283507,812.9323267623715,23.022993116796133,Maize
Sangli,Black,54,39,43,6.852084243581499,516.3053142859579,22.488201845249204,Maize
Sangli,Black,83,45,46,6.192415558669682,981.1224529687936,21.023707189056726,Soybean
Satara,Red,83,56,33,6.942658894811223,780.8606876830197,16.771813757408122,Wheat
Satara,Clayey,99,45,40,7.235809851347529,2455.0072386376737,24.927688466854015,Rice
Satara,Red,59,37,43,6.356814077855428,630.0745346391902,29.795251857986894,Pomegranate
Pune,Red,54,39,44,6.233301105178938,553.0104412340893,32.43589775961147,Jowar
Kolhapur,Black,42,54,56,6.62942317943285,450.4231649653731,25.21525040594562,Jowar
Kolhapur,Black,72,41,54,6.4976093632129475,445.9840195278309,33.22797749747341,Jowar
Kolhapur,Black,40,60,47,6.45627017323768,780.702125291278,32.53412460278959,Grapes
Solapur,Clayey,68,58,32,6.491336978668352,590.9582460135038,24.624099521990928,Maize
Kolhapur,Reddish,62,30,34,6.382012007885023,573.2516941329991,27.22348863778334,Pomegranate
Satara,Red,74,41,49,6.908831820388659,871.0105182187112,24.346866120041497,Maize
Solapur,Black,51,45,47,6.233552548852337,748.0083212100852,26.145538698953885,Soybean
Kolhapur,Clayey,79,47,54,7.0179526440855895,893.6590900719884,21.288573046095213,Groundnut
Satara,Red,66,40,30,6.158183502579802,830.8614142319301,20.772256072729498,Tur
Pune,Black,72,43,58,6.487648401571385,601.0377885353096,22.785613863062192,Grapes
Sangli,Black,58,49,51,6.586281712869536,882.3875440254321,24.392391216974318,Soybean
Solapur,Clayey,51,60,53,6.834731345357699,846.8425697517469,24.202932356273188,Groundnut
Solapur,Red,52,59,33,7.407040753658363,665.4980007119843,26.538897740687485,Grapes
Pune,Reddish,71,58,53,7.07882303719011,514.1124262313075,25.096445786983594,Pomegranate
Kolhapur,Red,84,59,46,7.1568951225751825,866.9803983797602,23.05503687458678,Maize
Kolhapur,Black,67,46,45,7.153714948339378,640.1411776592524,24.30578138493227,Soybean
Solapur,Clayey,44,43,60,6.765755592758087,869.6836841521069,21.56634823981503,Tur
Pune,Red,68,42,53,7.0497564306243925,644.0985981157157,33.22016502431424,Grapes
Kolhapur,Black,51,39,35,7.109518412045337,550.9279711723501,27.636730776401066,Grapes
Kolhapur,Black,46,60,42,6.86391196718634,865.3806501390898,28.241745593792007,Soybean
Pune,Black,64,30,31,6.194544385141211,476.78747022695694,31.851747769389036,Jowar
Pune,Red,90,40,48,6.115436908610688,733.5107118393922,20.306553182927843,Groundnut
Pune,Black,98,40,47,7.1371089759357975,698.6827994430832,23.09577970585352,Wheat
Kolhapur,Red,60,36,44,7.237469610261528,527.0053415073671,29.49589327008508,Tur
Satara,Black,145,83,83,6.545594974507527,2257.0756696309295,30.941701218794297,Sugarcane
Kolhapur,Clayey,85,40,44,7.33892648244745,824.4823614489521,20.71838495636182,Tur
Satara,Clayey,76,54,53,6.503595449950616,980.3615082134934,24.76208894454074,Groundnut
Sangli,Clayey,77,45,34,6.5670479812410045,2334.4123977477248,26.75082982038278,Rice
Pune,Clayey,75,53,37,7.096155751046911,1674.4002715855554,27.54557429455867,Rice
Kolhapur,Red,46,57,51,6.287422143735887,826.1384407279318,22.337107774484323,Groundnut
Solapur,Clayey,82,37,54,6.9631500901273125,906.561004832684,24.312932588067735,Tur
Pune,Red,72,57,40,7.472619710733752,766.9005809563058,31.591771434352744,Grapes
Sangli,Red,87,38,45,7.061510317134587,450.63517169090966,29.43610653415112,Jowar
Kolhapur,Reddish,42,51,59,7.005570578283164,437.8728486190621,36.53570693378921,Pomegranate
Sangli,Red,61,52,56,6.328889619203697,617.4411388320896,25.570940411671646,Jowar
Sangli,Red,83,30,37,6.498665074187519,635.7465725656413,23.307108220510294,Groundnut
Satara,Black,68,35,52,7.096020387533669,554.2911513447689,33.21797681445922,Jowar
Satara,Red,78,60,33,7.161028860321608,788.1597818729545,28.493256202339303,Grapes
Solapur,Black,114,82,105,6.538435529882227,2025.9290902492999,25.609930614181003,Sugarcane
Satara,Black,57,51,59,6.010913891548744,624.2872584910839,27.612246210001885,Jowar
Satara,Reddish,83,52,58,6.0931988508964245,503.70343195210523,33.26731139999705,Pomegranate
Satara,Black,52,46,57,6.604795087058558,640.7135390191081,26.583122294230996,Soybean
Sangli,Red,71,48,51,6.119689810265733,835.9632982232788,31.107502781887128,Grapes
Solapur,Black,78,51,57,6.873667711093895,546.4195427517365,21.545527138072753,Grapes
Sangli,Clayey,55,42,51,7.407557707188371,595.5038487497137,23.878444505404744,Maize
Solapur,Black,55,44,33,6.299988268701807,565.1700420140071,33.005015250562934,Jowar
Kolhapur,Red,68,32,35,6.884732069814407,624.6200278062686,22.538719385698027,Maize
Pune,Black,131,66,82,6.327408611291813,746.0281022559934,30.12863487771676,Cotton
Satara,Red,45,48,34,6.94094090563553,832.0460096944063,27.941106339972453,Grapes
Kolhapur,Black,106,69,97,7.210259363326727,806.0831980955387,25.334769818770614,Cotton
